A0A8C7FAU5_ONCKI/91-470	k141_65615_3	37.6	157	98	0	208	364	28	184	1.0e-25	119.0
A0A667X192_9TELE/30-296	k141_2112316_2	78.1	64	14	0	178	241	1	64	4.3e-23	109.8
A0A517R5U7_9BACT/22-524	k141_2535759_2	48.9	188	96	0	291	478	20	207	1.3e-41	172.2
G5E531_BOVIN/28-535	k141_777995_3	55.7	97	43	0	412	508	13	109	5.9e-21	103.6
A0A2U9R4G8_PICKU/35-529	k141_65615_3	36.9	160	101	0	320	479	25	184	1.1e-24	115.9
A0A0D3HFL0_9ORYZ/38-546	k141_572352_1	57.1	91	36	1	277	367	1	88	2.0e-21	105.1
A0A6I8ULC7_DROPS/41-544	k141_2535759_2	40.1	187	110	2	290	476	20	204	1.4e-35	152.1
A0A2K5RV36_CEBIM/23-489	k141_65615_3	68.4	158	49	1	294	451	28	184	5.2e-56	219.9
A0A226N5Y5_CALSU/201-404	k141_634551_2	78.9	57	12	0	7	63	4	60	1.4e-18	94.4
A0A8C1DB21_CYPCA/43-338	k141_522600_1	63.9	108	39	0	187	294	1	108	1.8e-30	134.4
A0A016WTC7_9BILA/38-527	k141_495452_5	65.0	60	21	0	184	243	1	60	7.9e-15	83.2
A0A7L0LJA9_9SYLV/39-535	k141_495452_5	63.3	60	22	0	189	248	1	60	1.5e-13	79.0
A0A8C3VZK1_9CETA/50-482	k141_471519_1	76.9	221	51	0	115	335	1	221	2.6e-102	373.6
A0A918HJ06_9ACTN/22-522	k141_2535759_2	41.3	184	107	1	294	476	24	207	1.6e-34	148.7
A0A1I7FI08_9BURK/23-524	k141_2535759_2	47.6	185	96	1	294	477	23	207	2.0e-42	174.9
A0A6H5GPK4_9HEMI/30-499	k141_2463092_1	75.6	86	21	0	214	299	5	90	2.7e-28	127.9
A0A3L7JND5_9BACI/22-522	k141_1884674_1	77.9	68	15	0	1	68	22	89	4.0e-22	107.5
B2B085_PODAN/33-527	k141_65615_3	57.7	175	69	1	323	492	28	202	1.9e-53	211.5
B4JND6_DROGR/30-527	k141_2463092_1	79.1	86	18	0	242	327	5	90	4.2e-32	140.6
A0A8C8ZSL2_PROSS/59-509	k141_572352_1	62.9	89	32	1	221	309	1	88	4.6e-25	117.1
A0A7K8PLQ4_COCCO/19-513	k141_495452_5	63.3	60	22	0	187	246	1	60	1.5e-13	79.0
A0A1N7JN96_9RHOB/23-526	k141_2535759_2	48.7	187	91	2	295	479	24	207	2.5e-40	167.9
A0A061DW33_THECC/66-560	k141_2535759_2	38.2	186	113	1	285	470	24	207	1.6e-31	138.7
A0A7N4NWZ8_SARHA/37-531	k141_65615_3	67.1	158	51	1	322	479	28	184	1.4e-56	221.9
A0A0D7B8U0_9AGAR/31-541	k141_2463092_1	52.7	112	37	2	251	362	5	100	1.4e-22	109.0
A0A099MCU6_9VIBR/23-525	k141_2535759_2	48.1	185	96	0	294	478	23	207	4.6e-42	173.7
A0A6P8XG76_DROAB/34-526	k141_65615_3	67.1	161	43	3	323	477	28	184	4.8e-52	206.8
N4VIJ7_COLOR/36-555	k141_2705264_2	59.7	67	27	0	1	67	60	126	1.2e-16	89.4
A0A3Q3X4U1_MOLML/31-70	k141_1320776_1	82.1	39	7	0	1	39	51	89	8.7e-13	72.8
A0A6G1AGB1_CROCR/30-526	k141_2463092_1	73.3	86	23	0	241	326	5	90	2.2e-28	128.3
A0A1S3T7X9_VIGRR/38-528	k141_495452_5	50.0	58	29	0	186	243	1	58	8.0e-07	56.6
A0A667WW46_9TELE/44-536	k141_471519_1	76.9	221	51	0	176	396	1	221	9.5e-101	368.6
A0A7I7SMM1_9MYCO/22-524	k141_1884674_1	75.0	68	17	0	1	68	22	89	1.4e-22	109.0
A0A4S4LS00_9AGAM/35-528	k141_65615_3	61.8	157	60	0	322	478	28	184	6.9e-51	203.0
A0A0Q7UFJ3_9MICO/22-523	k141_2535759_2	42.0	188	101	2	294	477	24	207	3.9e-33	144.1
H2QJB6_PANTR/591-865	k141_461614_5	57.7	52	22	0	24	75	17	68	5.3e-08	59.7
A0A1V6YBI7_PENNA/55-562	k141_2535759_2	53.7	188	82	3	295	482	24	206	4.3e-48	193.7
A0A8C5NYV1_JACJA/88-482	k141_65615_3	38.9	157	96	0	223	379	28	184	5.6e-27	123.2
A0A7E4WA53_PANRE/41-545	k141_2535759_2	58.5	188	77	1	292	479	20	206	9.5e-56	219.2
A0A7L2TNW2_POMRU/41-534	k141_572352_1	65.2	89	30	1	266	354	1	88	1.0e-25	119.4
A0A3Q2ZNB0_KRYMA/47-529	k141_2535759_2	61.0	187	73	0	292	478	20	206	5.5e-61	236.5
A0A8H8BXH3_9HELO/32-526	k141_65615_3	63.1	157	58	0	323	479	28	184	1.9e-53	211.5
A0A3M6ZWE3_HORWE/37-471	k141_634551_2	70.9	55	16	0	173	227	5	59	5.4e-15	83.6
A0A2G2YS89_CAPAN/141-296	k141_471519_1	49.3	134	45	1	6	116	88	221	1.4e-29	130.6
A0A8S0STD9_OLEEU/4-450	k141_59219_1	85.2	61	9	0	215	275	6	66	8.5e-24	112.8
A0A6P5TTW0_PRUAV/67-570	k141_2535759_2	35.9	192	121	1	288	479	18	207	2.0e-29	131.7
A0A4Y1YM05_9PROT/23-525	k141_2535759_2	47.6	185	97	0	294	478	23	207	1.9e-43	178.3
K9Z272_CYAAP/22-525	k141_2535759_2	43.0	186	103	2	295	479	24	207	6.0e-34	146.7
A0A2G5DHG7_AQUCA/51-552	k141_2535759_2	48.9	184	93	1	295	478	24	206	2.4e-43	177.9
A0A2K5HZH0_COLAP/30-205	k141_2443374_1	69.8	53	16	0	47	99	1	53	1.4e-14	80.9
A0A850X1D1_PIACA/39-532	k141_495452_5	65.0	60	21	0	186	245	1	60	6.8e-14	80.1
CH602_GLOVI/22-525	k141_2535759_2	45.1	184	100	1	295	478	24	206	2.1e-39	164.9
A0A8I6YP10_HORVV/33-529	k141_65615_3	59.5	158	63	1	324	481	28	184	1.0e-49	199.1
A0A8J5ZLY9_9ROSI/40-534	k141_471519_1	71.9	221	62	0	176	396	1	221	1.8e-91	337.8
A0A0M8PE85_9EURO/49-543	k141_471519_1	76.9	221	51	0	176	396	1	221	1.8e-99	364.4
A0A0V1CML5_TRIBR/634-1127	k141_471519_1	66.5	221	74	0	176	396	1	221	8.6e-86	318.9
Q4DYP5_TRYCC/31-539	k141_2535759_2	50.8	187	88	2	297	483	24	206	3.4e-45	184.1
A0A2K5R815_CEBIM/180-258	k141_59219_1	80.3	66	13	0	1	66	1	66	4.4e-24	111.3
A0A7I8WWN5_BURXY/39-521	k141_572352_1	61.8	89	33	1	252	340	1	88	1.3e-22	109.0
A0A0L7RFF7_9HYME/34-514	k141_572352_1	71.6	88	25	0	251	338	1	88	3.3e-29	131.0
A0A318LRZ9_9PSEU/22-523	k141_393916_2	45.7	129	70	0	1	129	75	203	3.5e-26	120.9
A0A6J2KSV5_9CHIR/33-527	k141_65615_3	68.4	158	49	1	322	479	28	184	1.4e-56	221.9
A0A2I1CM99_ASPN1/56-562	k141_2535759_2	54.3	188	81	3	295	482	24	206	6.6e-49	196.4
CH60C_ARATH/53-553	k141_2535759_2	50.5	184	90	1	295	478	24	206	2.9e-44	181.0
A0A494ZRJ2_9BACI/22-522	k141_1884674_1	77.9	68	15	0	1	68	22	89	3.1e-22	107.8
V4S5D9_CITCL/31-470	k141_65615_3	62.9	116	43	0	324	439	28	143	2.3e-37	157.9
A0A6I9RG57_ELAGV/31-527	k141_65615_3	58.2	158	65	1	324	481	28	184	8.5e-49	196.1
A0A926R440_9PROT/22-525	k141_2535759_2	49.2	185	93	1	294	478	23	206	6.4e-44	179.9
A0A4Y3WRG6_9PSEU/22-523	k141_2535759_2	42.9	184	105	0	294	477	24	207	1.3e-36	155.6
A0A7L3C2S5_PELUR/609-873	k141_461614_5	57.7	52	22	0	16	67	17	68	1.7e-08	61.2
A0A9K3KW58_9STRA/36-560	k141_2705264_2	53.0	83	39	0	1	83	60	142	1.0e-15	86.3
A0A7L3E0Y3_9PASS/47-550	k141_2535759_2	61.5	187	72	0	292	478	20	206	1.2e-61	238.8
A0A5C3F8X1_9BASI/38-547	k141_65615_3	30.9	178	110	4	322	498	23	188	2.6e-16	88.2
A0A366ZS98_9ACTN/22-523	k141_2535759_2	40.8	184	108	1	295	477	24	207	7.8e-34	146.4
A0A0C7NWY1_DEFTU/22-525	k141_1884674_1	82.4	68	12	0	1	68	22	89	6.7e-25	116.7
A0A0M9EUV4_FUSLA/32-522	k141_59219_1	82.0	61	11	0	257	317	6	66	6.1e-23	110.2
W9XWN4_9EURO/33-524	k141_59219_1	78.7	61	13	0	258	318	6	66	3.9e-22	107.5
A0A8C0HNY9_9AVES/75-558	k141_2463092_1	70.9	86	25	0	228	313	5	90	2.8e-28	127.9
A0A2B7XCW0_9EURO/37-556	k141_2705264_2	58.2	67	28	0	1	67	60	126	1.5e-16	89.0
A0A1V1SZG7_9PEZI/37-534	k141_471519_1	76.3	219	52	0	176	394	1	219	3.1e-99	363.6
T0MX42_9ARCH/1-100	k141_2443374_1	51.0	51	25	0	10	60	1	51	4.7e-07	55.1
A0A1I3S187_9GAMM/23-525	k141_2535759_2	50.3	185	92	0	294	478	23	207	6.4e-44	179.9
A0A7L1GYZ3_9PICI/39-533	k141_495452_5	63.3	60	22	0	187	246	1	60	8.8e-14	79.7
A0A8C0AF31_BOSMU/64-467	k141_2463092_1	76.1	71	17	0	162	232	5	75	5.0e-23	110.2
A0A8C2ZRS6_CYCLU/586-865	k141_461614_5	61.5	52	20	0	26	77	17	68	8.3e-09	62.4
A0A5P8MVP9_9HYPH/23-526	k141_2535759_2	50.5	184	90	1	295	478	24	206	2.3e-46	188.0
A0A7L3YVH2_FREGA/48-541	k141_471519_1	80.5	221	43	0	176	396	1	221	1.6e-103	377.9
A0A5N6V4B9_9EURO/33-524	k141_59219_1	78.7	61	13	0	258	318	6	66	1.8e-22	108.6
M2WZR1_GALSU/35-531	k141_471519_1	29.6	226	144	6	175	395	1	216	2.3e-17	91.7
U5F9A4_9FIRM/22-524	k141_2535759_2	43.5	186	104	1	293	478	23	207	7.1e-35	149.8
D7FKS7_ECTSI/32-530	k141_65615_3	39.1	138	84	0	347	484	47	184	5.2e-22	107.1
W5LE64_ASTMX/258-459	k141_65615_3	38.2	157	97	0	30	186	28	184	2.2e-27	123.6
A0A1N6GQ40_9RHOB/23-526	k141_2535759_2	48.9	184	93	1	295	478	24	206	1.6e-42	175.3
A0A673LQG9_9TELE/23-99	k141_2705264_2	78.3	69	15	0	1	69	60	128	7.3e-24	110.5
A0A1I5SJ61_9FIRM/22-523	k141_2535759_2	47.0	185	96	2	294	477	24	207	2.1e-39	164.9
CH60_HALH5/22-522	k141_1884674_1	76.5	68	16	0	1	68	22	89	4.0e-22	107.5
S7TX77_DESML/22-523	k141_2535759_2	48.4	186	95	1	293	477	22	207	8.3e-44	179.5
H2Y791_CIOSA/42-541	k141_2535759_2	58.8	187	77	0	288	474	20	206	1.1e-59	232.3
A0A7G1KWF6_9NOCA/71-571	k141_2535759_2	40.8	184	108	1	294	476	24	207	3.9e-33	144.1
K6XCA9_9MICO/22-522	k141_1884674_1	79.4	68	14	0	1	68	22	89	7.3e-24	113.2
A0A4V1ACB9_9SPHN/23-526	k141_2535759_2	51.6	184	88	1	295	478	24	206	1.7e-44	181.8
A0A5N6F1P3_9EURO/32-526	k141_65615_3	64.3	157	56	0	323	479	28	184	2.3e-54	214.5
CH60_OLEA2/23-525	k141_2535759_2	48.1	185	96	0	294	478	23	207	4.4e-45	183.7
A0A3D8RN08_9HELO/49-543	k141_471519_1	75.6	221	54	0	176	396	1	221	5.8e-98	359.4
A0A8D0GRY5_SPHPU/44-505	k141_471519_1	78.7	221	47	0	176	396	1	221	1.5e-103	377.9
A0A8S1VU33_PAROT/27-536	k141_2611_2	69.6	56	17	0	17	72	1	56	2.0e-13	78.6
A0A8R7QZE9_TRIUA/76-580	k141_2535759_2	47.9	188	91	3	294	479	24	206	1.8e-38	161.8
A0A811RLP7_9POAL/59-560	k141_2535759_2	46.3	188	100	1	291	478	20	206	5.4e-43	176.8
A0A8S9YD05_9TREM/33-150	k141_2705264_2	47.0	66	35	0	1	66	60	125	3.0e-13	75.9
A0A165AS57_9APHY/290-426	k141_471519_1	51.7	116	43	3	1	105	113	226	9.0e-25	114.4
A0A1E5QPJ1_9CYAN/22-525	k141_2535759_2	42.2	192	108	2	289	479	18	207	4.6e-34	147.1
A0A7L3UY64_MOLAT/31-207	k141_2705264_2	58.2	67	28	0	1	67	60	126	4.4e-16	85.9
A0A161X8G8_DAUCS/29-529	k141_2463092_1	72.1	86	24	0	245	330	5	90	4.9e-28	127.1
D5EAG8_METMS/36-523	k141_471519_1	33.5	212	139	1	173	382	1	212	3.0e-30	134.4
A0A7J8FW73_MOLMO/106-246	k141_522600_1	63.6	110	40	0	32	141	1	110	2.3e-31	136.3
CH60_THEYD/23-526	k141_2535759_2	52.4	189	89	1	291	479	20	207	1.1e-46	189.1
A0A8J4QRW1_9ROSI/35-440	k141_2705264_2	50.7	67	33	0	1	67	60	126	1.1e-14	82.4
H0ZMD5_TAEGU/180-687	k141_777995_3	56.7	97	42	0	412	508	13	109	5.9e-21	103.6
A0A175VTQ2_9PEZI/33-524	k141_59219_1	85.2	61	9	0	258	318	6	66	9.4e-24	112.8
A0A8I3NU05_CANLF/129-407	k141_65615_3	42.5	120	69	0	149	268	28	147	1.9e-21	104.4
R1D6F2_EMIHU/79-504	k141_2535759_2	57.9	140	58	1	287	426	52	190	3.8e-37	157.1
A0A2K6GFT0_PROCO/44-92	k141_2705264_2	56.2	48	21	0	1	48	60	107	7.2e-09	60.1
A0A0G2EL87_9PEZI/38-538	k141_65615_3	29.2	137	94	2	305	439	14	149	1.6e-10	68.9
M4F420_BRACM/38-549	k141_777995_3	55.6	90	40	0	421	510	18	107	2.3e-17	91.7
A0A7K4VRX3_9EMBE/39-536	k141_495452_5	63.3	60	22	0	190	249	1	60	1.5e-13	79.0
A0A0F6TCA9_9CORY/22-524	k141_1884674_1	72.1	68	19	0	1	68	22	89	3.1e-22	107.8
A0A5E4M4W6_9HEMI/30-526	k141_2463092_1	74.7	87	21	1	240	326	5	90	4.4e-29	130.6
E9D634_COCPS/37-556	k141_2705264_2	58.2	67	28	0	1	67	60	126	2.6e-16	88.2
A0A165AS57_9APHY/220-292	k141_471519_1	63.5	63	23	0	9	71	29	91	8.7e-19	93.6
A0A8J1YMD4_9TREE/37-547	k141_2130383_2	65.1	63	22	0	133	195	1	63	5.7e-16	87.0
A0A8H5M4W8_9AGAR/53-228	k141_2535759_2	57.8	116	48	1	57	172	24	138	5.3e-30	132.1
A0A7L3KSH1_9PASS/599-865	k141_461614_5	55.8	52	23	0	16	67	17	68	1.1e-07	58.5
A0A8C2SV56_COTJA/47-260	k141_393916_2	77.5	129	29	0	1	129	75	203	8.2e-49	194.9
A0A0L7L527_OPEBR/398-500	k141_65615_3	65.3	75	26	0	13	87	110	184	1.6e-21	103.2
A0A670HRR6_PODMU/580-850	k141_461614_5	57.7	52	22	0	20	71	17	68	2.3e-08	60.8
J9DN08_EDHAE/198-651	k141_65615_3	42.1	57	33	0	225	281	46	102	3.7e-06	54.3
A0A919I760_9BACT/22-524	k141_2535759_2	52.2	184	88	0	295	478	24	207	6.6e-49	196.4
A0A3M8FWE7_9BACT/23-543	k141_2535759_2	40.6	202	102	1	294	495	23	206	1.0e-36	156.0
A0A944DT66_DENS1/23-525	k141_2535759_2	49.7	185	93	0	294	478	23	207	1.9e-43	178.3
Q3B7U6_RAT/51-532	k141_65615_3	29.0	131	91	1	331	459	47	177	1.1e-08	62.8
A0A7V7FNC6_9PROT/23-526	k141_2535759_2	47.3	184	96	1	295	478	24	206	2.4e-43	177.9
A0A7K5BRJ6_MOTAL/34-524	k141_522600_1	65.5	110	38	0	382	491	1	110	7.1e-32	139.8
A0A348ANX6_9FIRM/29-509	k141_2611_2	60.0	55	22	0	17	71	1	55	1.5e-10	68.9
CH60_ALLAM/23-525	k141_2535759_2	51.1	184	88	2	295	477	24	206	3.4e-45	184.1
W0TBH2_KLUMD/36-549	k141_2130383_2	71.0	62	18	0	134	195	2	63	8.9e-17	89.7
B0CVT1_LACBS/38-541	k141_65615_3	30.3	165	110	3	328	492	29	188	5.8e-13	77.0
A0A8C9GUK0_9PRIM/33-72	k141_1320776_1	83.8	37	6	0	1	37	51	87	3.3e-12	70.9
A0A2G2VLD4_CAPBA/30-520	k141_59219_1	83.6	61	10	0	259	319	6	66	1.6e-23	112.1
A0A2R5G3Y2_9STRA/40-533	k141_471519_1	61.3	222	86	0	176	397	1	222	8.9e-83	308.9
A0A5R9J3N5_9PROT/22-524	k141_2535759_2	34.9	192	118	2	290	478	20	207	2.7e-26	121.3
E3GWZ6_METFV/39-523	k141_471519_1	37.1	221	137	1	171	389	2	222	1.2e-34	149.1
A0A4Z1SNM2_GIAMU/38-549	k141_634551_2	63.0	54	20	0	182	235	3	56	6.6e-12	73.6
A0A1Y2GNJ4_9FUNG/33-540	k141_2705264_2	59.7	67	27	0	1	67	60	126	2.0e-16	88.6
A0A7W3PG34_9MICO/22-523	k141_2535759_2	41.6	185	108	0	293	477	23	207	3.9e-33	144.1
A0A6P3JBW5_BISBB/50-545	k141_572352_1	64.0	89	31	1	266	354	1	88	2.9e-25	117.9
A0A8J9W6I5_BRALA/1-406	k141_2535759_2	62.6	187	70	0	194	380	20	206	2.9e-63	243.8
X6CJY8_9HYPH/23-209	k141_393916_2	52.7	129	61	0	1	129	75	203	1.8e-31	137.1
D4AS46_ARTBC/64-571	k141_2535759_2	52.9	189	82	4	295	482	24	206	4.8e-47	190.3
A0A2I8VNQ9_9EURY/27-514	k141_65615_3	39.7	156	94	0	317	472	29	184	1.1e-21	105.9
F6D9J3_THICA/22-523	k141_2535759_2	49.7	185	92	1	294	477	23	207	4.4e-45	183.7
A0A6P5WUE9_DURZI/38-534	k141_65615_3	27.1	177	121	3	307	481	14	184	1.0e-14	82.8
A0A9J7X270_CYPCA/47-550	k141_2535759_2	59.9	187	75	0	292	478	20	206	3.7e-60	233.8
A0A1H3DDM9_9GAMM/23-525	k141_2535759_2	50.8	185	91	0	294	478	23	207	1.1e-43	179.1
A0A444UW40_ACIRT/33-475	k141_2463092_1	70.9	86	24	1	206	290	5	90	4.0e-26	120.6
A0A067NKK5_PLEOS/38-544	k141_495452_5	58.6	58	24	0	184	241	1	58	3.2e-11	71.2
K0CJJ7_ALCDB/22-524	k141_2535759_2	48.6	185	95	0	294	478	23	207	5.4e-43	176.8
A0A8D1KEF5_PIG/1-482	k141_65615_3	68.4	158	49	1	309	466	28	184	2.4e-56	221.1
A0A1G4K1R0_9SACH/29-519	k141_522600_1	49.1	110	56	0	382	491	1	110	1.5e-21	105.5
A0A0J8QKR1_COCIT/30-528	k141_2463092_1	57.9	107	34	2	241	347	5	100	6.6e-25	116.7
A0A5C7B785_9FLAO/22-525	k141_2535759_2	54.9	184	83	0	296	479	24	207	2.5e-48	194.5
A0A0V0RHJ8_9BILA/39-531	k141_65615_3	50.6	156	77	0	322	477	29	184	4.2e-40	167.2
A0A671NPV0_9TELE/47-537	k141_2535759_2	58.3	187	78	0	279	465	20	206	3.1e-59	230.7
A0A7L2WCS8_PANHA/1-125	k141_391429_1	66.1	62	21	0	64	125	7	68	1.5e-18	93.6
A0A089YJT7_9PSED/23-525	k141_2535759_2	48.1	185	96	0	294	478	23	207	2.9e-44	181.0
A0A834H4C7_RHOSS/205-696	k141_65615_3	28.7	174	121	2	305	476	12	184	6.5e-17	90.1
A0A0W0EYY3_9AGAR/49-577	k141_2535759_2	45.0	209	89	3	295	503	24	206	9.1e-41	169.5
A0A4Z2BIY6_9TELE/166-670	k141_522600_1	60.0	110	44	0	396	505	1	110	9.9e-29	129.4
A0A835NW16_9PASS/40-209	k141_495452_4	66.7	45	14	1	127	170	1	45	1.6e-10	67.4
A0A4X2K401_VOMUR/30-526	k141_2463092_1	70.9	86	25	0	241	326	5	90	6.3e-28	126.7
A0A8C5X595_9PASS/33-527	k141_65615_3	66.5	158	52	1	322	479	28	184	1.6e-55	218.4
A0A091SQ26_PELCR/1-178	k141_2443374_1	71.2	52	15	0	9	60	1	52	6.4e-15	82.0
B3MH19_DROAN/45-538	k141_471519_1	77.0	226	52	0	176	401	1	226	2.3e-99	364.0
W2YC77_PHYPR/29-529	k141_2463092_1	65.5	87	29	1	244	330	5	90	1.1e-24	115.9
A0A518BMA7_9BACT/22-525	k141_2535759_2	41.9	186	107	1	294	479	23	207	3.3e-40	167.5
A0A850ZFT9_9PASS/1-167	k141_393916_2	48.8	121	62	0	1	121	83	203	1.7e-25	117.1
A0A4Z0F7X6_9GAMM/23-525	k141_2535759_2	48.6	185	95	0	294	478	23	207	4.9e-44	180.3
A0A8D2DIR4_SCIVU/32-524	k141_65615_3	38.9	157	96	0	321	477	28	184	9.1e-27	122.9
A0A8C5GV83_9TELE/256-459	k141_65615_3	37.6	157	98	0	32	188	28	184	1.2e-25	117.9
A0A453QI31_AEGTS/1-342	k141_471519_1	26.3	224	157	2	13	234	2	219	1.2e-17	92.0
A0A6I9ZHS7_ACIJB/593-866	k141_461614_5	55.8	52	23	0	23	74	17	68	1.5e-07	58.2
A0A7L1X3I2_9AVES/30-511	k141_2463092_1	73.3	86	23	0	245	330	5	90	2.8e-28	127.9
A0A4R3HV22_9GAMM/23-528	k141_2535759_2	47.6	187	95	2	295	481	24	207	1.5e-37	158.7
A0A7J0FAF0_9ERIC/264-499	k141_572352_1	55.7	88	39	0	7	94	1	88	1.9e-22	107.5
A0A0Q8EB33_9ACTN/22-527	k141_2535759_2	47.3	188	95	1	294	481	24	207	2.8e-39	164.5
A0A6I9IJL7_VICPA/30-518	k141_2463092_1	73.3	86	23	0	233	318	5	90	6.2e-28	126.7
A0A1W2A2H8_9HYPH/23-526	k141_2535759_2	52.2	184	87	1	295	478	24	206	2.0e-45	184.9
A0A7L2J0G4_CINMU/34-524	k141_522600_1	65.5	110	38	0	382	491	1	110	7.1e-32	139.8
A0A137PG61_CONC2/50-544	k141_471519_1	72.6	226	62	0	176	401	1	226	3.4e-98	360.1
A0A8H4XZ35_9HYPO/36-526	k141_634551_2	68.4	57	18	0	171	227	3	59	7.9e-15	83.2
A0A163K7A2_DIDRA/38-536	k141_495452_5	56.7	60	26	0	184	243	1	60	1.7e-12	75.5
A0A0E0CV37_9ORYZ/54-184	k141_393916_2	46.1	128	68	1	1	127	75	202	2.5e-24	112.8
A0A7K9D0S7_9AVES/47-550	k141_2535759_2	61.5	187	72	0	292	478	20	206	2.0e-61	238.0
A0A4V3UR51_9GAMM/23-525	k141_2535759_2	48.4	184	95	0	295	478	24	207	1.6e-42	175.3
G7KQ56_MEDTR/33-524	k141_65615_3	25.9	189	131	3	290	476	3	184	1.4e-16	89.0
B8LUK5_TALSN/36-532	k141_634551_2	66.7	57	19	0	176	232	3	59	2.3e-14	81.6
A0A1E4TK95_9ASCO/36-528	k141_634551_2	74.5	55	14	0	175	229	5	59	2.5e-16	88.2
A0A0U9I4R7_9FIRM/22-522	k141_2535759_2	45.1	184	100	1	294	476	24	207	2.7e-42	174.5
A0A0B4XL68_9GAMM/23-525	k141_2535759_2	47.4	190	100	0	289	478	18	207	1.4e-43	178.7
A0A8J4RVY7_9ROSI/40-534	k141_471519_1	70.1	221	66	0	176	396	1	221	1.5e-90	334.7
A0A6M8BH99_9CYAN/22-525	k141_2535759_2	42.7	192	107	2	289	479	18	207	5.1e-33	143.7
A0A914VTJ1_9BILA/31-521	k141_634551_2	74.1	58	15	0	171	228	3	60	6.5e-17	90.1
A0A665VXU4_ECHNA/47-534	k141_2535759_2	59.9	187	75	0	276	462	20	206	1.9e-61	238.0
A0A7J6WDJ1_THATH/4-342	k141_59219_1	83.6	61	10	0	107	167	6	66	4.9e-24	113.2
A0A6J1AYR4_9ROSI/37-533	k141_572352_1	58.0	88	37	0	268	355	1	88	1.0e-22	109.4
A0A2G7FIX3_9EURO/56-563	k141_2535759_2	52.7	188	84	3	295	482	24	206	2.8e-47	191.0
A0A0H2LU56_VARPD/23-526	k141_2535759_2	42.7	185	105	1	295	479	24	207	1.2e-34	149.1
A0A5B8MFL3_9CHLO/35-542	k141_777995_3	50.0	106	52	1	402	507	4	108	1.0e-17	92.8
A0A2K6DM52_MACNE/30-207	k141_2443374_1	67.9	53	17	0	47	99	1	53	1.9e-14	80.5
A0A066VGJ4_9AGAM/2-295	k141_59219_1	73.8	61	16	0	82	142	6	66	2.6e-21	104.0
A0A851UX08_9PASS/34-524	k141_522600_1	65.5	110	38	0	382	491	1	110	7.1e-32	139.8
A0A6M5JA73_9SPHN/23-526	k141_2535759_2	51.1	184	89	1	295	478	24	206	2.2e-44	181.4
